K|4,2|Orange|0,55|0,71|0,59|...
A|8|Blue white|2|1,5|6,5|...
M|3,1|Red|0,029|0,39|0,654|...
M|2,9|Red|0,255|0,32|0,162|...
M|2,9|Red|0,391|0,31|0,061|...
M|2,5|Red|0,159|0,52|0,763|...
M|2,7|Red|0,201|0,52|0,789|...
M|3,5|Red|0,082|0,56|0,096|...
M|3,2|Red|0,349|0,38|0,242|...
K|4,8|Orange|0,54|0,78|0,57|...
M|3,7|Red|0,265|0,21|0,538|...
K|4,3|Orange|0,46|0,8|0,42|...
G|5,5|Yellow|1|1|1|...
M|3,1|Red|0,313|0,64|0,704|...
G|5,8|Yellow|1|1,1|0,8|...
M|3,3|Red|0,062|0,47|0,039|...
M|3,6|Red|0,375|0,24|0,758|...
G|5,8|Yellow|0,9|1|1,1|...
M|3|Red|0,434|0,64|0,445|...
M|2,9|Red|0,314|0,63|0,246|...
M|3,3|Red|0,048|0,43|0,483|...
G|5,6|Yellow|0,9|1|1,3|...
M|2,8|Red|0,219|0,53|0,404|...
K|4,9|Orange|0,7|0,88|0,32|...
M|3,6|Red|0,309|0,23|0,704|...
F|7,1|White|1,1|1,2|3,2|...
K|3,9|Orange|0,57|0,71|0,46|...
M|3,4|Red|0,355|0,46|0,033|...
M|2,6|Red|0,155|0,59|0,015|...
M|2,8|Red|0,155|0,32|0,68|...
M|2,6|Red|0,024|0,24|0,373|...
M|3,5|Red|0,091|0,63|0,513|...
M|3,1|Red|0,197|0,45|0,044|...
M|2,7|Red|0,228|0,25|0,426|...
M|3,7|Red|0,162|0,22|0,113|...
M|3,3|Red|0,103|0,26|0,052|...
M|3,5|Red|0,124|0,41|0,237|...
M|3,5|Red|0,342|0,7|0,059|...
M|3,2|Red|0,082|0,6|0,392|...
M|3,2|Red|0,339|0,69|0,294|...
M|2,6|Red|0,259|0,4|0,729|...
K|4,3|Orange|0,67|0,76|0,15|...
K|4|Orange|0,69|0,79|0,49|...
M|3,2|Red|0,049|0,61|0,335|...
M|2,6|Red|0,125|0,57|0,684|...
M|3,6|Red|0,399|0,3|0,112|...
M|3|Red|0,335|0,55|0,309|...
M|2,9|Red|0,03|0,49|0,43|...
M|3,5|Red|0,224|0,24|0,77|...
K|4,7|Orange|0,75|0,91|0,59|...
M|3,7|Red|0,237|0,65|0,328|...
K|5|Orange|0,53|0,88|0,33|...
F|6,4|White|1,3|1,3|2,8|...
M|3,2|Red|0,383|0,69|0,22|...
M|3,5|Red|0,179|0,4|0,679|...
G|5,6|Yellow|1|1|1,2|...
M|3,5|Red|0,437|0,57|0,17|...
G|5,2|Yellow|1|1,1|1|...
M|3,3|Red|0,036|0,5|0,644|...
M|3,4|Red|0,309|0,25|0,356|...
K|5,2|Orange|0,52|0,77|0,25|...
K|5|Orange|0,49|0,81|0,42|...
M|2,5|Red|0,01|0,55|0,783|...
F|7,1|White|1,3|1,3|2,1|...
M|2,5|Red|0,308|0,63|0,52|...
M|3,2|Red|0,146|0,5|0,147|...
K|4,7|Orange|0,46|0,9|0,32|...
M|3,3|Red|0,069|0,42|0,667|...
G|5,3|Yellow|0,9|1|1|...
M|2,6|Red|0,438|0,3|0,712|...
M|3,6|Red|0,124|0,25|0,604|...
M|3,5|Red|0,115|0,57|0,272|...
M|3,3|Red|0,306|0,57|0,66|...
M|2,7|Red|0,32|0,31|0,308|...
M|2,9|Red|0,086|0,57|0,799|...
M|2,6|Red|0,245|0,4|0,015|...
K|5|Orange|0,79|0,91|0,11|...
M|3,4|Red|0,027|0,65|0,463|...
M|3,1|Red|0,046|0,36|0,438|...
M|2,8|Red|0,28|0,67|0,235|...
M|3,1|Red|0,408|0,24|0,233|...
G|5,8|Yellow|1|1|1,1|...
M|2,9|Red|0,33|0,31|0,533|...
M|3|Red|0,235|0,49|0,52|...
K|4,1|Orange|0,61|0,88|0,12|...
M|2,8|Red|0,35|0,54|0,586|...
G|5,3|Yellow|0,8|1,1|1,1|...
M|2,9|Red|0,141|0,4|0,66|...
M|3,4|Red|0,323|0,36|0,079|...
M|3,5|Red|0,427|0,25|0,767|...
M|2,8|Red|0,432|0,66|0,681|...
M|2,5|Red|0,406|0,69|0,215|...
M|2,4|Red|0,321|0,23|0,749|...
F|6,7|White|1,4|1,3|2,7|...
M|3,2|Red|0,223|0,22|0,487|...
M|2,5|Red|0,084|0,21|0,648|...
M|3,6|Red|0,153|0,33|0,26|...
A|7,9|Blue white|2,1|1,7|23,5|...
M|3,4|Red|0,296|0,2|0,481|...
K|4,3|Orange|0,53|0,83|0,44|...
M|3,2|Red|0,289|0,62|0,343|...
M|2,6|Red|0,073|0,59|0,673|...
M|3,6|Red|0,34|0,44|0,068|...
K|3,8|Orange|0,47|0,91|0,43|...
K|3,9|Orange|0,58|0,85|0,37|...
M|2,4|Red|0,087|0,36|0,468|...
M|3,3|Red|0,275|0,49|0,071|...
M|2,4|Red|0,122|0,39|0,477|...
M|2,4|Red|0,33|0,7|0,068|...
M|2,8|Red|0,152|0,43|0,498|...
M|3|Red|0,432|0,51|0,762|...
F|7,5|White|1,1|1,3|4,8|...
M|2,4|Red|0,166|0,3|0,357|...
K|5,1|Orange|0,66|0,96|0,19|...
M|3,4|Red|0,064|0,3|0,098|...
G|5,4|Yellow|0,9|1,1|1,5|...
M|2,7|Red|0,289|0,26|0,56|...
M|3,7|Red|0,113|0,21|0,42|...
M|3,6|Red|0,393|0,52|0,059|...
M|2,5|Red|0,417|0,52|0,586|...
G|5,6|Yellow|0,8|1,1|0,7|...
F|6,1|White|1,2|1,4|4,5|...
M|2,5|Red|0,251|0,4|0,528|...
M|3,4|Red|0,162|0,4|0,522|...
G|5,7|Yellow|1|1,1|1,4|...
M|3|Red|0,436|0,56|0,276|...
M|2,9|Red|0,233|0,2|0,499|...
M|2,9|Red|0,376|0,68|0,152|...
G|6|Yellow|1|1,1|1,1|...
M|3,2|Red|0,066|0,59|0,555|...
M|3|Red|0,326|0,26|0,253|...
M|3,5|Red|0,191|0,47|0,62|...
M|3,2|Red|0,084|0,38|0,325|...
G|5,4|Yellow|0,9|1|0,9|...
M|2,6|Red|0,302|0,62|0,587|...
M|3,5|Red|0,27|0,66|0,056|...
M|2,9|Red|0,425|0,22|0,535|...
M|3,1|Red|0,314|0,47|0,518|...
M|2,7|Red|0,225|0,35|0,648|...
M|2,7|Red|0,08|0,23|0,265|...
K|5,1|Orange|0,55|0,7|0,56|...
M|3,4|Red|0,4|0,42|0,539|...
F|7,5|White|1,2|1,3|4,6|...
M|3,6|Red|0,137|0,59|0,163|...
M|2,6|Red|0,065|0,51|0,771|...
G|5,9|Yellow|0,9|1,1|1,3|...
G|5,5|Yellow|0,9|1|1,1|...
M|2,8|Red|0,383|0,57|0,489|...
M|3|Red|0,102|0,53|0,234|...
F|7,2|White|1,2|1,3|1,6|...
M|3,4|Red|0,233|0,67|0,397|...
M|2,4|Red|0,441|0,63|0,797|...
M|3,6|Red|0,307|0,59|0,541|...
K|4,2|Orange|0,67|0,84|0,11|...
M|2,6|Red|0,171|0,42|0,013|...
G|5,8|Yellow|1|1,1|1,3|...
K|4,1|Orange|0,72|0,76|0,15|...
M|2,5|Red|0,164|0,63|0,045|...
M|2,5|Red|0,056|0,45|0,25|...
G|5,4|Yellow|0,8|1|1,5|...
M|2,6|Red|0,424|0,65|0,798|...
M|3,4|Red|0,207|0,46|0,303|...
M|3,7|Red|0,348|0,47|0,312|...
M|2,5|Red|0,265|0,63|0,204|...
M|3,2|Red|0,443|0,36|0,291|...
M|3,3|Red|0,449|0,29|0,593|...
M|2,8|Red|0,024|0,24|0,012|...
M|3,2|Red|0,124|0,65|0,11|...
M|2,8|Red|0,304|0,34|0,529|...
M|3,2|Red|0,407|0,66|0,386|...
M|2,7|Red|0,172|0,34|0,775|...
M|3,5|Red|0,076|0,57|0,29|...
M|2,6|Red|0,208|0,44|0,503|...
G|5,7|Yellow|1|1|0,7|...
K|4,7|Orange|0,59|0,91|0,41|...
B|22|Deep blue white|5,1|5,7|28,3|...
M|3,4|Red|0,229|0,45|0,315|...
M|3|Red|0,298|0,31|0,253|...
M|2,7|Red|0,278|0,64|0,567|...
M|3,2|Red|0,328|0,49|0,569|...
M|2,9|Red|0,431|0,67|0,695|...
K|3,9|Orange|0,59|0,9|0,45|...
M|2,9|Red|0,062|0,49|0,148|...
M|3,4|Red|0,391|0,6|0,232|...
M|2,5|Red|0,211|0,68|0,353|...
M|3,2|Red|0,204|0,58|0,402|...
G|5,8|Yellow|1|1|1,2|...
M|2,7|Red|0,256|0,23|0,604|...
M|2,8|Red|0,409|0,67|0,626|...
K|4,6|Orange|0,54|0,88|0,53|...
M|2,7|Red|0,146|0,41|0,753|...
K|4|Orange|0,64|0,82|0,49|...
M|2,8|Red|0,215|0,42|0,064|...
A|8,5|Blue white|1,8|1,4|22,5|...
M|2,9|Red|0,157|0,52|0,483|...
M|2,4|Red|0,292|0,59|0,218|...
M|2,5|Red|0,385|0,38|0,266|...
M|3,3|Red|0,443|0,24|0,404|...
K|3,8|Orange|0,76|0,72|0,17|...
G|6|Yellow|0,9|1,1|1,1|...
M|3,5|Red|0,376|0,44|0,066|...
M|3,6|Red|0,214|0,44|0,788|...
M|3,4|Red|0,351|0,67|0,281|...
M|3,5|Red|0,071|0,54|0,678|...
M|3,6|Red|0,445|0,24|0,189|...
F|7,4|White|1,2|1,3|3|...
M|2,8|Red|0,033|0,47|0,393|...
M|3,2|Red|0,186|0,35|0,022|...
K|5,1|Orange|0,71|0,95|0,2|...
M|2,9|Red|0,037|0,48|0,455|...
M|3,2|Red|0,344|0,39|0,335|...
M|2,8|Red|0,426|0,51|0,351|...
M|2,9|Red|0,294|0,52|0,388|...
G|5,4|Yellow|0,9|1|1,4|...
M|3|Red|0,334|0,43|0,324|...
M|3,5|Red|0,449|0,34|0,198|...
M|3,4|Red|0,371|0,54|0,708|...
M|3|Red|0,197|0,55|0,054|...
M|2,5|Red|0,366|0,64|0,364|...
M|2,5|Red|0,069|0,63|0,627|...
G|5,4|Yellow|1|1,1|1,4|...
M|2,9|Red|0,368|0,6|0,181|...
M|3,3|Red|0,075|0,54|0,65|...
M|3,4|Red|0,176|0,51|0,264|...
M|2,8|Red|0,236|0,53|0,275|...
M|2,8|Red|0,09|0,43|0,097|...
M|3,4|Red|0,428|0,63|0,594|...
M|3,4|Red|0,23|0,47|0,786|...
M|2,8|Red|0,256|0,26|0,275|...
M|3,2|Red|0,253|0,44|0,017|...
M|2,5|Red|0,13|0,6|0,418|...
M|2,9|Red|0,284|0,48|0,764|...
M|3,6|Red|0,322|0,58|0,356|...
M|2,9|Red|0,025|0,34|0,068|...
K|3,7|Orange|0,53|0,88|0,45|...
M|2,8|Red|0,022|0,28|0,762|...
M|3,4|Red|0,311|0,43|0,606|...
M|2,5|Red|0,363|0,3|0,746|...
M|3|Red|0,164|0,48|0,564|...
G|5,6|Yellow|0,9|1|1,4|...
G|5,5|Yellow|0,8|1|0,6|...
M|2,9|Red|0,129|0,58|0,407|...
M|3,3|Red|0,107|0,29|0,351|...
M|2,7|Red|0,195|0,28|0,748|...
K|5,1|Orange|0,47|0,8|0,16|...
M|2,8|Red|0,262|0,41|0,072|...
M|3,2|Red|0,18|0,43|0,356|...
K|4,9|Orange|0,72|0,72|0,35|...
M|3,5|Red|0,025|0,24|0,446|...
K|5|Orange|0,54|0,79|0,42|...
M|2,6|Red|0,227|0,24|0,095|...
M|2,9|Red|0,259|0,37|0,012|...
M|2,9|Red|0,115|0,63|0,281|...
M|3,1|Red|0,099|0,53|0,399|...
M|3,6|Red|0,301|0,29|0,163|...
M|2,9|Red|0,053|0,39|0,192|...
K|4|Orange|0,58|0,88|0,25|...
F|6,3|White|1,4|1,3|4,9|...
K|4,4|Orange|0,5|0,86|0,38|...
M|3|Red|0,039|0,41|0,45|...
K|4,8|Orange|0,76|0,77|0,3|...
M|3,3|Red|0,39|0,65|0,543|...
M|3,7|Red|0,1|0,25|0,265|...
G|5,6|Yellow|0,8|1,1|0,6|...
K|4,3|Orange|0,66|0,78|0,23|...
M|3,2|Red|0,13|0,36|0,524|...
G|5,4|Yellow|0,9|1,1|1,4|...
M|2,7|Red|0,331|0,43|0,664|...
M|2,4|Red|0,15|0,33|0,199|...
M|2,9|Red|0,026|0,27|0,069|...
M|3,4|Red|0,155|0,59|0,462|...
M|3,5|Red|0,096|0,59|0,797|...
M|2,6|Red|0,019|0,39|0,293|...
M|2,9|Red|0,421|0,63|0,034|...
M|3,1|Red|0,242|0,55|0,443|...
K|4,5|Orange|0,47|0,82|0,27|...
M|2,8|Red|0,448|0,64|0,729|...
M|3,3|Red|0,036|0,67|0,483|...
M|3|Red|0,056|0,47|0,467|...
M|2,6|Red|0,277|0,67|0,639|...
K|4,3|Orange|0,59|0,78|0,58|...
M|3|Red|0,259|0,6|0,158|...
M|2,6|Red|0,243|0,43|0,352|...
M|2,7|Red|0,343|0,6|0,462|...
M|2,5|Red|0,015|0,38|0,262|...
G|5,6|Yellow|0,9|1,1|0,7|...
K|4,8|Orange|0,75|0,92|0,27|...
M|3,3|Red|0,054|0,48|0,139|...
M|3,4|Red|0,142|0,58|0,469|...
F|7,4|White|1,2|1,4|2,9|...
K|4,5|Orange|0,61|0,77|0,56|...
M|3,6|Red|0,118|0,56|0,125|...
M|3,4|Red|0,28|0,45|0,496|...
M|2,7|Red|0,038|0,64|0,722|...
M|3|Red|0,327|0,65|0,696|...
M|3,4|Red|0,18|0,2|0,336|...
M|2,6|Red|0,337|0,33|0,135|...
M|3,1|Red|0,377|0,53|0,501|...
M|2,9|Red|0,204|0,24|0,451|...
G|5,8|Yellow|0,8|1,1|1,2|...
M|2,6|Red|0,307|0,27|0,573|...
M|2,5|Red|0,158|0,28|0,212|...
G|5,9|Yellow|0,8|1|0,9|...
F|6,1|White|1,3|1,2|4,8|...
M|2,5|Red|0,277|0,51|0,553|...
M|2,5|Red|0,321|0,63|0,052|...
M|2,9|Red|0,101|0,37|0,439|...
M|2,7|Red|0,343|0,61|0,721|...
M|2,5|Red|0,104|0,57|0,635|...
M|3,3|Red|0,019|0,34|0,709|...
M|3,3|Red|0,417|0,48|0,09|...
M|3|Red|0,406|0,54|0,571|...
M|2,6|Red|0,084|0,46|0,539|...
M|2,6|Red|0,023|0,22|0,46|...
M|2,9|Red|0,208|0,43|0,172|...
M|3,1|Red|0,281|0,45|0,522|...
M|3,6|Red|0,406|0,59|0,641|...
M|3|Red|0,048|0,62|0,371|...
M|3,3|Red|0,366|0,48|0,505|...
M|2,7|Red|0,359|0,66|0,624|...
M|2,4|Red|0,275|0,69|0,501|...
K|4,2|Orange|0,58|0,96|0,21|...
K|3,9|Orange|0,59|0,76|0,35|...
M|2,9|Red|0,427|0,56|0,723|...
M|3,5|Red|0,24|0,41|0,756|...
M|3|Red|0,152|0,68|0,087|...
M|2,5|Red|0,383|0,26|0,355|...
M|3,3|Red|0,368|0,69|0,617|...
M|2,6|Red|0,212|0,59|0,463|...
M|3,6|Red|0,172|0,35|0,715|...
M|3,5|Red|0,12|0,46|0,482|...
M|3,3|Red|0,085|0,54|0,419|...
M|3|Red|0,244|0,58|0,173|...
G|5,6|Yellow|1|1,1|1,4|...
M|3,2|Red|0,216|0,42|0,327|...
K|4,8|Orange|0,78|0,82|0,28|...
M|2,5|Red|0,095|0,24|0,462|...
M|2,8|Red|0,118|0,6|0,388|...
M|2,8|Red|0,361|0,46|0,164|...
M|2,9|Red|0,198|0,46|0,543|...
M|3,2|Red|0,234|0,51|0,663|...
M|3,1|Red|0,281|0,69|0,28|...
M|3,6|Red|0,393|0,42|0,235|...
M|2,6|Red|0,034|0,24|0,738|...
K|3,9|Orange|0,68|0,93|0,18|...
M|3,2|Red|0,143|0,25|0,567|...
M|3,4|Red|0,356|0,43|0,173|...
M|3|Red|0,03|0,56|0,314|...
M|2,6|Red|0,307|0,59|0,653|...
M|3,5|Red|0,404|0,31|0,766|...
M|3|Red|0,234|0,32|0,199|...
M|2,9|Red|0,262|0,33|0,586|...
G|5,8|Yellow|0,9|1,1|1,5|...
M|2,5|Red|0,192|0,23|0,38|...
G|5,5|Yellow|0,9|1,1|0,8|...
M|3,4|Red|0,039|0,54|0,789|...
K|4,2|Orange|0,59|0,88|0,31|...
M|3,4|Red|0,358|0,54|0,537|...
M|3,2|Red|0,282|0,52|0,253|...
M|3,5|Red|0,365|0,44|0,603|...
M|2,8|Red|0,018|0,21|0,062|...
M|3|Red|0,247|0,35|0,302|...
K|4,6|Orange|0,54|0,88|0,47|...
M|2,8|Red|0,332|0,28|0,519|...
M|3,1|Red|0,307|0,6|0,603|...
M|3,4|Red|0,334|0,48|0,294|...
K|4,3|Orange|0,69|0,88|0,56|...
M|2,9|Red|0,244|0,67|0,014|...
M|2,4|Red|0,041|0,67|0,439|...
M|3,4|Red|0,101|0,57|0,177|...
M|3|Red|0,372|0,52|0,237|...
M|2,4|Red|0,442|0,62|0,685|...
M|2,7|Red|0,299|0,3|0,045|...
M|3,1|Red|0,448|0,49|0,307|...
M|3,6|Red|0,439|0,25|0,336|...
M|3,6|Red|0,224|0,65|0,08|...
M|2,7|Red|0,057|0,48|0,041|...
M|3,3|Red|0,025|0,22|0,405|...
M|3,3|Red|0,038|0,63|0,183|...
K|5,2|Orange|0,79|0,9|0,57|...
K|4,1|Orange|0,49|0,7|0,29|...
M|3,3|Red|0,075|0,45|0,02|...
M|3,4|Red|0,01|0,59|0,397|...
M|3,6|Red|0,387|0,37|0,543|...
M|3,7|Red|0,197|0,44|0,165|...
K|5,2|Orange|0,52|0,73|0,57|...
M|3,1|Red|0,15|0,61|0,522|...
M|2,5|Red|0,24|0,65|0,445|...
M|3,2|Red|0,014|0,69|0,119|...
G|5,5|Yellow|0,9|1,1|0,6|...
M|3,3|Red|0,038|0,4|0,612|...
M|3,4|Red|0,352|0,36|0,022|...
M|3,1|Red|0,319|0,27|0,144|...
M|3,7|Red|0,009|0,54|0,768|...
K|5|Orange|0,78|0,95|0,5|...
M|3|Red|0,328|0,49|0,141|...
M|3,2|Red|0,398|0,64|0,308|...
K|4,2|Orange|0,5|0,95|0,13|...
M|2,5|Red|0,325|0,58|0,188|...
F|6,8|White|1,3|1,3|3,1|...
K|5,1|Orange|0,63|0,79|0,15|...
M|2,8|Red|0,12|0,54|0,135|...
M|2,5|Red|0,369|0,25|0,484|...
M|2,5|Red|0,148|0,22|0,478|...
G|5,5|Yellow|0,9|1|1|...
M|3,7|Red|0,148|0,5|0,321|...
K|4|Orange|0,55|0,81|0,48|...
M|2,6|Red|0,273|0,67|0,693|...
M|2,8|Red|0,378|0,54|0,62|...
M|2,6|Red|0,402|0,63|0,69|...
K|3,9|Orange|0,74|0,72|0,09|...
F|6,1|White|1,1|1,4|3,1|...
M|3,3|Red|0,024|0,26|0,464|...
M|3,1|Red|0,014|0,3|0,031|...
M|2,6|Red|0,151|0,26|0,533|...
M|2,6|Red|0,028|0,68|0,222|...
M|3,1|Red|0,234|0,24|0,636|...
K|4,9|Orange|0,6|0,75|0,39|...
K|4,8|Orange|0,58|0,76|0,46|...
G|5,5|Yellow|0,9|1,1|1,3|...
M|2,7|Red|0,077|0,67|0,062|...
M|3|Red|0,438|0,24|0,448|...
M|3,6|Red|0,106|0,34|0,075|...
M|3,7|Red|0,065|0,33|0,183|...
M|3,3|Red|0,358|0,35|0,336|...
M|2,8|Red|0,189|0,43|0,459|...
M|3,4|Red|0,402|0,57|0,45|...
F|6,4|White|1,1|1,2|2,3|...
M|2,6|Red|0,421|0,54|0,102|...
M|2,9|Red|0,119|0,5|0,397|...
M|2,6|Red|0,266|0,48|0,474|...
M|3,4|Red|0,123|0,26|0,293|...
M|3,2|Red|0,368|0,42|0,696|...
M|3,3|Red|0,022|0,54|0,188|...
K|4,1|Orange|0,56|0,78|0,56|...
M|3,3|Red|0,159|0,41|0,048|...
M|3|Red|0,29|0,22|0,134|...
M|2,6|Red|0,333|0,48|0,643|...
M|3,1|Red|0,359|0,37|0,503|...
F|6,7|White|1,3|1,4|4,7|...
K|4,1|Orange|0,49|0,81|0,55|...
M|3,4|Red|0,237|0,51|0,558|...
M|2,9|Red|0,269|0,47|0,323|...
M|3,5|Red|0,383|0,4|0,109|...
F|7,1|White|1,1|1,3|2,8|...
K|4,4|Orange|0,67|0,92|0,29|...
K|4,3|Orange|0,62|0,73|0,1|...
G|5,8|Yellow|0,9|1,1|0,8|...
M|2,8|Red|0,047|0,43|0,249|...
M|2,9|Red|0,31|0,38|0,252|...
M|2,4|Red|0,094|0,49|0,187|...
K|4,9|Orange|0,47|0,76|0,47|...
M|3|Red|0,276|0,32|0,212|...
G|5,6|Yellow|0,8|1,1|1,2|...
M|2,4|Red|0,059|0,3|0,444|...
M|2,4|Red|0,127|0,24|0,024|...
M|3,3|Red|0,258|0,53|0,27|...
G|5,3|Yellow|0,9|1,1|0,7|...
K|4,6|Orange|0,66|0,82|0,48|...
M|3,4|Red|0,287|0,41|0,027|...
M|3,1|Red|0,279|0,63|0,012|...
M|2,8|Red|0,093|0,67|0,766|...
K|4,3|Orange|0,56|0,7|0,23|...
M|3,1|Red|0,093|0,39|0,332|...
M|3,7|Red|0,114|0,4|0,236|...
G|5,7|Yellow|0,8|1,1|0,9|...
M|2,7|Red|0,379|0,53|0,021|...
M|3,5|Red|0,434|0,34|0,306|...
M|3,6|Red|0,023|0,51|0,101|...
M|2,8|Red|0,19|0,21|0,014|...
M|3,1|Red|0,259|0,56|0,223|...
M|2,9|Red|0,221|0,59|0,702|...
K|3,7|Orange|0,52|0,94|0,59|...
M|2,8|Red|0,262|0,37|0,724|...
M|3|Red|0,403|0,52|0,109|...
M|2,8|Red|0,29|0,48|0,066|...
K|5|Orange|0,57|0,86|0,52|...
M|3,5|Red|0,089|0,21|0,454|...
M|2,5|Red|0,256|0,56|0,713|...
M|2,5|Red|0,344|0,66|0,035|...
M|2,7|Red|0,2|0,59|0,215|...
M|3,1|Red|0,304|0,5|0,013|...
G|5,7|Yellow|0,9|1|1,4|...
M|2,7|Red|0,423|0,66|0,56|...
M|3,3|Red|0,072|0,46|0,593|...
M|3,2|Red|0,389|0,39|0,653|...
M|3,2|Red|0,352|0,22|0,362|...
M|2,9|Red|0,276|0,49|0,063|...
M|3|Red|0,143|0,38|0,364|...
K|4,2|Orange|0,69|0,8|0,32|...
M|2,8|Red|0,288|0,46|0,177|...
M|3,7|Red|0,167|0,39|0,538|...
G|5,4|Yellow|1|1|0,7|...
M|2,8|Red|0,066|0,47|0,72|...
M|2,9|Red|0,435|0,7|0,498|...
M|3|Red|0,028|0,26|0,206|...
F|7,5|White|1,1|1,2|4,7|...
M|2,5|Red|0,193|0,65|0,283|...
M|2,5|Red|0,418|0,49|0,545|...
M|3,2|Red|0,048|0,63|0,588|...
K|3,9|Orange|0,59|0,83|0,28|...
M|3,4|Red|0,228|0,44|0,335|...
M|3,5|Red|0,286|0,46|0,788|...
M|2,9|Red|0,037|0,28|0,343|...
M|3|Red|0,188|0,38|0,43|...
M|3,2|Red|0,326|0,22|0,326|...
M|3,3|Red|0,127|0,58|0,792|...
M|3|Red|0,243|0,53|0,372|...
M|3|Red|0,14|0,36|0,02|...
M|3,7|Red|0,363|0,3|0,717|...
K|5|Orange|0,64|0,91|0,35|...
K|5|Orange|0,49|0,92|0,35|...
M|2,8|Red|0,377|0,3|0,162|...
M|3,6|Red|0,022|0,67|0,473|...
M|3,3|Red|0,121|0,59|0,402|...
M|3,4|Red|0,353|0,69|0,602|...
M|3|Red|0,252|0,42|0,441|...
M|2,7|Red|0,323|0,29|0,285|...
K|4,2|Orange|0,54|0,9|0,11|...
M|3,3|Red|0,247|0,45|0,029|...
M|3,5|Red|0,138|0,49|0,249|...
K|4,7|Orange|0,76|0,86|0,38|...
G|5,4|Yellow|0,9|1|1,2|...
M|3,6|Red|0,072|0,41|0,275|...
M|3,2|Red|0,441|0,66|0,272|...
K|4,6|Orange|0,53|0,94|0,46|...
M|3,5|Red|0,247|0,41|0,682|...
M|3,7|Red|0,108|0,27|0,432|...
M|3,1|Red|0,278|0,46|0,235|...
F|7|White|1,2|1,2|2,2|...
M|3,7|Red|0,057|0,44|0,553|...
M|3,6|Red|0,285|0,43|0,225|...
M|3|Red|0,248|0,39|0,79|...
M|3,4|Red|0,075|0,45|0,347|...
M|2,6|Red|0,01|0,51|0,049|...
G|5,2|Yellow|1|1,1|0,8|...
M|3,2|Red|0,008|0,64|0,071|...
M|2,9|Red|0,277|0,58|0,078|...
M|2,5|Red|0,117|0,37|0,618|...
M|2,9|Red|0,201|0,69|0,361|...
F|7,5|White|1,3|1,3|4,6|...
G|5,3|Yellow|1|1,1|1,3|...
M|2,9|Red|0,216|0,35|0,148|...
M|3,2|Red|0,438|0,4|0,222|...
M|2,8|Red|0,259|0,63|0,51|...
K|4,2|Orange|0,6|0,82|0,58|...
M|3|Red|0,255|0,42|0,679|...
M|3|Red|0,223|0,55|0,062|...
M|2,5|Red|0,277|0,53|0,57|...
M|3|Red|0,321|0,6|0,559|...
M|3,5|Red|0,247|0,3|0,519|...
G|5,5|Yellow|0,9|1,1|1,1|...
K|5|Orange|0,73|0,81|0,3|...
M|3,5|Red|0,286|0,37|0,259|...
M|2,9|Red|0,326|0,33|0,774|...
K|4,5|Orange|0,76|0,92|0,17|...
K|3,9|Orange|0,53|0,73|0,52|...
G|5,7|Yellow|0,9|1,1|1,4|...
M|3|Red|0,044|0,3|0,222|...
M|3,3|Red|0,07|0,3|0,739|...
M|3|Red|0,06|0,69|0,744|...
G|5,4|Yellow|0,9|1,1|1,3|...
M|2,5|Red|0,414|0,57|0,66|...
K|5,1|Orange|0,62|0,8|0,16|...
M|2,9|Red|0,105|0,63|0,772|...
F|6,9|White|1,2|1,3|3,1|...
M|2,5|Red|0,33|0,65|0,599|...
M|3,6|Red|0,253|0,54|0,703|...
M|2,7|Red|0,125|0,52|0,132|...
M|2,9|Red|0,404|0,46|0,696|...
K|4,9|Orange|0,57|0,9|0,21|...
M|2,5|Red|0,122|0,59|0,157|...
M|3,4|Red|0,336|0,65|0,432|...
M|3,1|Red|0,403|0,58|0,581|...
K|4,2|Orange|0,58|0,73|0,17|...
M|3,3|Red|0,354|0,4|0,765|...
M|2,6|Red|0,414|0,66|0,099|...
M|3,3|Red|0,234|0,28|0,038|...
M|3,6|Red|0,341|0,53|0,575|...
M|2,8|Red|0,432|0,39|0,644|...
M|3,6|Red|0,051|0,62|0,214|...
M|3,4|Red|0,011|0,57|0,215|...
M|3,5|Red|0,317|0,36|0,414|...
M|2,4|Red|0,379|0,62|0,235|...
K|4,2|Orange|0,5|0,73|0,26|...
M|3,3|Red|0,279|0,53|0,493|...
M|2,5|Red|0,382|0,58|0,671|...
M|2,4|Red|0,235|0,63|0,292|...
M|2,5|Red|0,109|0,36|0,495|...
M|3,1|Red|0,224|0,31|0,519|...
M|3,4|Red|0,282|0,33|0,131|...
F|6,2|White|1,1|1,2|1,8|...
M|3,3|Red|0,397|0,66|0,309|...
M|3|Red|0,416|0,38|0,078|...
M|3,1|Red|0,398|0,59|0,696|...
M|3,2|Red|0,251|0,63|0,431|...
K|4,2|Orange|0,53|0,87|0,26|...
M|3,2|Red|0,356|0,35|0,726|...
M|2,8|Red|0,376|0,36|0,289|...
M|3|Red|0,127|0,4|0,088|...
G|5,4|Yellow|0,9|1,1|0,9|...
G|5,6|Yellow|0,9|1|1,2|...
M|2,6|Red|0,066|0,42|0,172|...
K|4,6|Orange|0,77|0,8|0,52|...
A|8,2|Blue white|2|1,4|24,1|...
M|3,1|Red|0,308|0,3|0,033|...
M|2,9|Red|0,142|0,26|0,614|...
M|3,5|Red|0,421|0,52|0,191|...
M|3,4|Red|0,081|0,47|0,14|...
M|3,2|Red|0,424|0,23|0,574|...
